service_id,date,exception_type
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220620,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220621,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220622,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220623,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220624,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211220,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211221,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211222,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211223,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211224,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211227,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211228,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211229,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211230,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20211231,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220207,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220208,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220209,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220210,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220211,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220214,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220215,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220216,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220217,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220218,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220411,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220412,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220413,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220414,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220415,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220419,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220420,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220421,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220422,1
B_SEPT21-TAD01-Semaine-06-1111100-B_SEPT21-TAD01-Semaine-07-1111100,20220527,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20,20211216,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20,20211217,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20,20211213,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20,20211214,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20,20211215,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20211216,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20211217,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20211213,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20211214,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20211215,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220106,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220107,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220113,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220114,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220120,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220121,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220127,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220128,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220203,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220204,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220224,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220225,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220303,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220304,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220310,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220311,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220317,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220318,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220324,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220325,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220331,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220401,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220407,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220408,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220428,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220429,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220505,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220506,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220512,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220513,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220519,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220520,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220602,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220603,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220609,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220610,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220616,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220617,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220623,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220624,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220103,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220104,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220110,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220111,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220117,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220118,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220124,1
B_SEPT21-A03-Jeu-Ven-20-B_SEPT21-A03-Lun-Mar-20-B_SEPT21-A03-Mercredi-20-B_SEPT21-A04-Jeu-Ven-00-B_SEPT21-A04-Lun-Mar-00-B_SEPT21-A04-Mercredi-00-B_SEPT21-D02-Jeu-Ven-02-B_SEPT21-D02-L-Ma-Me-04-B_SEPT21-D03-Jeu-Ven-02-B_SEPT21-D03-L-Ma-Me-04,20220125,1
